,fluxes
NTPTP1No1,0.0
NTPTP2No1,0.0
arm_IPMD,0.2421829012447678
IPMDNo1,0.2421829012447678
IPMDNo2,0.0
AIRC3No1,0.0
ADSL2rNo1,0.24071162712580382
arm_PUNP5,0.0
PUNP5No1,0.0
PUNP5No2,0.0
arm_PUNP6,0.0
PUNP6No1,0.0
PUNP6No2,0.0
PUNP7No1,1000.0
arm_RNDR1,0.0
RNDR1No1,0.0
RNDR1No2,0.0
arm_RNDR3,0.0
RNDR3No1,0.0
RNDR3No2,0.0
arm_RNDR4,0.0
RNDR4No1,0.0
RNDR4No2,0.0
TMDSNo1,0.014065531104342638
TMDK1No1,0.0
PPCDCNo1,0.0003623086445259105
FTHFDNo1,0.0
EDDNo1,0.0
DHQTiNo1,0.20487048646931064
PUNP1No1,0.0
PUNP2No1,0.0
arm_PUNP3,0.0
PUNP3No1,0.0
PUNP3No2,0.0
LYSAMNo1,0.0
DHAD1No1,0.47001590748061517
IPPMIaNo1,0.0
G3PD7No1,0.0
arm_NADH9,0.0
NADH9No1,0.0
NADH9No2,0.0
NADH9No3,0.0
NADH9No4,0.0
arm_NADH10,0.0
NADH10No1,0.0
NADH10No2,0.0
NADH10No3,0.0
NADH10No4,0.0
MDHNo1,422.2025435376024
arm_FUM,19.313261730617114
FUMNo1,0.0
FUMNo2,19.313261730617114
FUMNo3,0.0
PYDXNKNo1,0.0
PYAM5PONo1,0.0
OHPBATNo1,0.00011987363128748794
GLUTRRNo1,0.001917978100599807
GLCS1No1,0.0
arm_GLCP,0.0
GLCPNo1,0.0
GLCPNo2,0.0
HEMEOSNo1,0.0
ADMDCNo1,0.0
AGMTNo1,0.0
ARGDCNo1,0.0
ARGSSNo1,0.15900296477932122
AGPRNo1,0.0
SPMSNo1,0.0
G1SATNo1,0.001917978100599807
KDOCT2No1,0.020917142334792513
OAADCNo1,0.0
MNNHNo1,0.0
ALTRHNo1,0.0
GUI1No1,0.0
PGAMTNo1,0.0
UAGDPNo1,0.050792016471265286
UAGCVTNo1,0.014937437068236388
GLURNo1,0.0
UAG2ENo1,0.0
MACPDNo1,0.0
DMQMTNo1,0.0
ICHORS_copy1No1,0.0
arm_HACD5,0.19130326413721832
HACD5No1,0.0
HACD5No2,0.19130326413721832
HPPK2No1,0.00035962089386248897
PTPATiNo1,0.0003623086445259105
HEX7No1,0.0
DXPRIiNo1,0.0012842067495327746
OPHBDCNo1,0.00011987363128748792
OHPHMNo1,0.0
GHMT2rNo1,0.0
DHORD2No1,0.1653525269604188
ADK4No1,0.0
INSKNo1,0.0
arm_ABTA,0.0
ABTANo1,0.0
ABTANo2,0.0
SSALxNo1,0.0
ASPTNo1,0.0
arm_SERD_L,0.0
SERD_LNo1,0.0
SERD_LNo2,0.0
SERD_LNo3,0.0
SERD_LNo4,0.0
SERD_LNo5,0.0
arm_THRD,0.5983097817833544
THRDNo1,0.5983097817833544
THRDNo2,0.0
KARA1No1,0.0
KARA2No1,0.15617383957095327
ACCOACNo1,0.04183751833607626
NADKNo1,0.00024028481254845246
ICHORS_copy2No1,0.0
SUCBZSNo1,0.0
DHBDNo1,0.0
ICHORTNo1,0.0
RBK_L1No1,0.0
arm_RBP4E,0.0
RBP4ENo1,0.0
RBP4ENo2,0.0
RBP4ENo3,0.0
arm_NTD2,0.0
NTD2No1,0.0
NTD2No2,0.0
NTD2No3,0.0
arm_NTD4,0.0
NTD4No1,0.0
NTD4No2,0.0
arm_NTD5,0.0
NTD5No1,0.0
NTD5No2,0.0
NTD5No3,0.0
NTD5No4,0.0
arm_NTD6,0.0
NTD6No1,0.0
NTD6No2,0.0
NTD6No3,0.0
LGTHLNo1,0.0
arm_PYDXPP,0.0
PYDXPPNo1,0.0
PYDXPPNo2,0.0
PYDXPPNo3,0.0
PYDXPPNo4,0.0
PDXPPNo1,0.0
arm_HACD6,0.14946897946765603
HACD6No1,0.0
HACD6No2,0.14946897946765603
arm_ECOAH1,0.19130326413721832
ECOAH1No1,0.19130326413721832
ECOAH1No2,0.0
arm_ECOAH2,0.19130326413721832
ECOAH2No1,0.19130326413721832
ECOAH2No2,0.0
arm_ECOAH3,0.19130326413721832
ECOAH3No1,0.19130326413721832
ECOAH3No2,0.0
UGLTNo1,0.0
DXPSNo1,0.0015239540121077505
CDPMEKNo1,0.0012842067495327746
MECDPSNo1,0.0012842067495327746
DDGLKNo1,0.0
XYLI2No1,0.0
PMANMNo1,0.0
ICLNo1,0.0
GLYCLNo1,0.0
HCYSMTNo1,0.0
UDPG4ENo1,0.0
LACZNo1,0.0
TRE6PHNo1,0.0
XYLI1No1,0.0
PPCNo1,2.4845642431871444
arm_G3PT,0.0
G3PTNo1,0.0
G3PTNo2,0.0
CINNDONo1,0.0
DHPPDNo1,0.0
DHCINDNo1,0.0
CITLNo1,0.0
GOFUCRNo1,0.0
arm_PYDXK,0.0
PYDXKNo1,0.0
PYDXKNo2,0.0
GTPCII2No1,0.00023974726215267392
SADT2No1,0.13303392833422242
LCARSNo1,0.2518724606843876
arm_ALCD19,0.0
ALCD19No1,0.0
ALCD19No2,0.0
RMPANo1,0.0
SBTPDNo1,0.0
PFK_2No1,0.0
GLTPDNo1,0.0
arm_TGBPA,0.0
TGBPANo1,0.0
TGBPANo2,0.0
MANAONo1,0.0
TAGURrNo1,0.0
PGLYCPNo1,0.0
GLXCLNo1,0.0
TARTDNo1,0.0
GLCRALNo1,0.0
arm_KAS14,0.0
KAS14No1,0.0
KAS14No2,0.0
EDTXS1No1,0.0
EDTXS2No1,0.0
EDTXS3No1,0.0
EDTXS4No1,0.0
NNDPRNo1,0.0012245387091525117
arm_HACD4,0.19130326413721832
HACD4No1,0.0
HACD4No2,0.19130326413721832
arm_HACD7,0.14946897110060056
HACD7No1,0.14946897110060056
HACD7No2,0.0
AACPS1No1,0.0
SDPDSNo1,0.19940360382270114
arm_DMSOR1,0.0
DMSOR1No1,0.0
DMSOR1No2,0.0
DKGLCNR2yNo1,0.0
2DGULRyNo1,0.0
RZ5PPNo1,0.0
arm_NTD9,0.0
NTD9No1,0.0
NTD9No2,0.0
NTD9No3,0.0
NTD9No4,0.0
NTD10No1,0.0
ADPTNo1,0.0
ADK1No1,1.3335753254655254
OCTDPSNo1,0.00011987363128748792
AACPS2No1,0.0
AACPS3No1,0.06860642069040139
AACPS4No1,0.08086255041019917
AMANKNo1,0.0
ACNMLNo1,0.0
arm_CAT,7.289611031881562
CATNo1,0.0
CATNo2,7.289611031881562
SERASrNo1,0.0
DMSOR2No1,0.0
ACMAMUTNo1,0.0
DDGALKNo1,0.0
arm_AB6PGH,0.0
AB6PGHNo1,0.0
AB6PGHNo2,0.0
AB6PGHNo3,0.0
AMALT1No1,0.0
MLTP2No1,0.0
PACCOALNo1,0.0
GP4GHNo1,0.0
ACGAMTNo1,0.0
AADDGTNo1,0.0
GMHEPKNo1,0.0
TRE6PSNo1,0.0
arm_UDCPDP,0.014937437068236388
UDCPDPNo1,0.014937437068236388
UDCPDPNo2,0.0
UDCPDPNo3,0.0
TREHNo1,0.0
CYTK1No1,0.09729814746264884
CYTK2No1,0.0
GK1No1,0.13074719098968854
arm_HACD1,0.19130326413721832
HACD1No1,0.0
HACD1No2,0.19130326413721832
arm_HACD2,0.19130326413721832
HACD2No1,0.0
HACD2No2,0.19130326413721832
arm_ACACCT,0.0
ACACCTNo1,0.0
ACACCTNo2,0.0
BUTCTNo1,0.0
2DGULRxNo1,0.0
arm_G1PTT,0.0
G1PTTNo1,0.0
G1PTTNo2,0.0
arm_TDPGDH,0.0
TDPGDHNo1,0.0
TDPGDHNo2,0.0
UDPGALMNo1,0.0
TDPDRENo1,0.0
TDPDRRNo1,0.0
G3PD6No1,0.0
ALLTNNo1,0.0
UAPGRNo1,0.014937437068236388
arm_NDPK7,0.0
NDPK7No1,0.0
NDPK7No2,0.0
GLYATNo1,0.0176499704911
ADNUCNo1,0.0
GMHEPPANo1,0.0
S7PINo1,0.0
TRPS3No1,0.030555949880155496
CRNBTCTNo1,0.0
CRNCBCTNo1,0.0
CRNCDHNo1,0.0
FADRxNo1,0.0
GTPDPKNo1,0.0
arm_NDPK2,0.2286108409633934
NDPK2No1,0.2286108409633934
NDPK2No2,0.0
arm_NDPK3,0.0
NDPK3No1,0.0
NDPK3No2,0.0
arm_NDPK4,0.01406553110434264
NDPK4No1,0.01406553110434264
NDPK4No2,0.0
arm_FCLT,0.00011987363128748792
FCLTNo1,0.00011987363128748792
FCLTNo2,0.0
FCLTNo3,0.0
HBZOPTNo1,0.00011987363128748792
PNTKNo1,0.0003623086445259105
DPCOAKNo1,0.0003623086445259105
HETZKNo1,0.0
KDOPSNo1,0.020917142334792513
KDOPPNo1,0.020917142334792513
ASTNo1,0.0
SGDSNo1,0.0
CYNTAHNo1,0.0
GSPMDANo1,0.0
GSPMDSNo1,0.0
GUADNo1,0.0
arm_TMAOR1,0.0
TMAOR1No1,0.0
TMAOR1No2,0.0
TMAOR2No1,0.0
DGK1No1,0.0
DTMPKNo1,0.014065531104342638
arm_NDPK1,0.0
NDPK1No1,0.0
NDPK1No2,0.0
arm_TRDR,0.02564135608415627
TRDRNo1,0.02564135608415627
TRDRNo2,0.0
arm_PGMT,1000.0
PGMTNo1,0.0
PGMTNo2,0.0
PGMTNo3,1000.0
FRUKNo1,0.0
RHCCENo1,0.00024082236240715064
arm_KG6PDC,0.0
KG6PDCNo1,0.0
KG6PDCNo2,0.0
arm_X5PL3E,0.0
X5PL3ENo1,0.0
X5PL3ENo2,0.0
DOGULNRNo1,0.0
BETALDHxNo1,0.0
BETALDHyNo1,0.0
MLTG3No1,0.0
arm_DKGLCNR1,0.0
DKGLCNR1No1,0.0
DKGLCNR1No2,0.0
NADTRHDNo1,0.0
arm_FMNRx2,0.0
FMNRx2No1,0.0
FMNRx2No2,0.0
FMNRx2No3,0.0
arm_ACPS1,0.0
ACPS1No1,0.0
ACPS1No2,0.0
GMPS2No1,0.0
AMPNNo1,0.0
GSNKNo1,0.0
ADCSNo1,0.00035962089386248897
arm_ADCL,0.00035962089386248897
ADCLNo1,0.00035962089386248897
ADCLNo2,0.0
DHAPTNo1,3.519537931384143
arm_UMPK,0.20321483272776072
UMPKNo1,0.20321483272776072
UMPKNo2,0.0
DDPGALANo1,0.0
DURIK1No1,0.0
UPPRTNo1,0.0
CTPS2No1,0.08629020027992823
arm_NTD1,0.0
NTD1No1,0.0
NTD1No2,0.0
NTD1No3,0.0
NTD1No4,0.0
arm_NTD7,0.0
NTD7No1,0.0
NTD7No2,0.0
NTD7No3,0.0
NTD7No4,0.0
PAPPT3No1,0.014937437068236388
UAGPT3No1,0.014937437068236388
arm_F6PA,1000.0
F6PANo1,0.0
F6PANo2,1000.0
AGMHENo1,0.0
GMHEPATNo1,0.0
IDONDNo1,0.0
IDOND2No1,0.0
arm_GLYCLTDx,0.0
GLYCLTDxNo1,0.0
GLYCLTDxNo2,0.0
arm_HPYRRy,1.2865612975372187
HPYRRyNo1,1.2865612975372187
HPYRRyNo2,0.0
ACODANo1,0.15900296477934717
ADANo1,0.0
DADANo1,0.0
ADDNo1,0.0
ADSSNo1,0.16089084008640242
AGDCNo1,0.0
arm_ASNN,0.0
ASNNNo1,0.0
ASNNNo2,0.0
arm_ASNS2,0.12957909502244574
ASNS2No1,0.12957909502244574
ASNS2No2,0.0
arm_ASPCT,0.17781882449210687
ASPCTNo1,0.0
ASPCTNo2,0.17781882449210687
DMPPSNo1,0.0012842067495327746
MCOATANo1,0.04183644323624409
IPDPSNo1,0.0
DAPENo1,0.19940360382270114
DHDPRyNo1,0.1994036038227483
HSKNo1,1.185839883068915
arm_SDPTA,999.8005963961773
SDPTANo1,0.0
SDPTANo2,999.8005963961773
SDPTANo3,0.0
SDPTANo4,0.0
SDPTANo5,0.0
THRSNo1,1.185839883068915
HSSTNo1,0.08273484513492627
PPNDHNo1,0.09958918520393034
arm_DDPA,0.20487048646931064
DDPANo1,0.0
DDPANo2,0.20487048646931064
DDPANo3,0.0
NMNDANo1,0.0
NNAMNo1,0.0
P5CDNo1,0.0
SPMDAT1No1,0.0
SPMDAT2No1,0.0
TDPADGATNo1,0.0
arm_MALS,0.0
MALSNo1,0.0
MALSNo2,0.0
TRE6PPNo1,0.0
arm_ADPRDP,0.0
ADPRDPNo1,0.0
ADPRDPNo2,0.0
ARAINo1,0.0
M1PDNo1,0.0
G3PD2No1,0.0
GALS3No1,0.0
FCINo1,0.0
FCLKNo1,0.0
arm_FCLPA,0.0
FCLPANo1,0.0
FCLPANo2,0.0
arm_ACCOAL,0.24658095968468524
ACCOALNo1,0.24658095968468524
ACCOALNo2,0.0
GALUiNo1,0.0
U23GAATNo1,0.020917142334792513
UAAGDSNo1,0.014937437068236388
UAMASNo1,0.014937437068236388
UAMAGSNo1,0.014937437068236388
UGLYCHNo1,0.0
OP4ENHNo1,0.0
HOPNTALNo1,0.0
3HPPPNHNo1,0.0
AKGDHNo1,0.03561016916476589
arm_HPYRRx,998.7134387024628
HPYRRxNo1,0.0
HPYRRxNo2,998.7134387024628
GLYCDxNo1,0.0
ASP1DCNo1,0.0003623086445259105
UGMDDSNo1,0.014937437068236388
UHGADANo1,0.020917142334792513
UAGAATNo1,0.020917142334792513
ATPPRTNo1,0.050926403950287136
HISTDNo1,0.050926403950287136
IGPDHNo1,0.050926403950287136
PRPPSNo1,0.0
PRATPPNo1,0.050926403950287136
PRMICINo1,0.050926403950287136
SERATNo1,0.13303392833422242
arm_CYSS,0.13303392833422242
CYSSNo1,0.13303392833422242
CYSSNo2,0.0
BPNTNo1,0.13303392833422242
arm_PAPSR,0.02564135608415627
PAPSRNo1,0.002437768918540321
PAPSRNo2,0.02320358716561595
arm_ASPK,1.4679783320265893
ASPKNo1,0.0
ASPKNo2,1.4679783320265893
ASPKNo3,0.0
ASADNo1,40.064938443426804
DAPDCNo1,0.18446616675446476
METATNo1,0.00048271982464648255
ASCBPLNo1,0.0
ACBIPGTNo1,0.0
ADOCBLSNo1,0.0
ADOCBIKNo1,0.0
TMPKNo1,0.00011987363128748794
HPPPNDONo1,0.0
DHCINDONo1,0.0
HKNDDHNo1,0.0
HKNTDHNo1,0.0
GLYCK2No1,0.0
ENTCSNo1,0.0
SULRNo1,0.13303392833422242
MANPGHNo1,0.0
URDGLYCDNo1,0.0
CBMKrNo1,0.3368217892714281
AMANAPErNo1,0.0
ACM6PHNo1,0.0
NNATrNo1,0.0012245387091525117
arm_CYTDH,0.0
CYTDHNo1,0.0
CYTDHNo2,0.0
CYTDHNo3,0.0
PSERTNo1,0.0006257778738941453
AIRC2No1,0.24071162712580382
GAPDNo1,16.65685472085673
HEX1No1,0.0
GNDNo1,6.149085538855266
TAUDONo1,0.0
ME2No1,0.0
ARGSLNo1,0.15900296477932122
CBPSNo1,0.0
GLU5KNo1,0.11882809670069795
IPPSNo1,0.2421829012447678
ACOATANo1,0.0
MLTG2No1,0.0
MLTG1No1,0.0
AMALT3No1,0.0
MLTP3No1,0.0
arm_SPODM,14.580096119926377
SPODMNo1,0.0
SPODMNo2,14.580096119926377
AHCYSNSNo1,0.00024082236240715064
TMKNo1,0.0
arm_NTPP4,0.0
NTPP4No1,0.0
NTPP4No2,0.0
arm_NTPP3,0.0
NTPP3No1,0.0
NTPP3No2,0.0
NTPP3No3,0.0
arm_NTPP6,0.0
NTPP6No1,0.0
NTPP6No2,0.0
arm_NTPP7,0.0
NTPP7No1,0.0
NTPP7No2,0.0
NTPP7No3,0.0
arm_NTPP8,0.0
NTPP8No1,0.0
NTPP8No2,0.0
P5CRNo1,0.11882809670069795
arm_CYANST,0.0
CYANSTNo1,0.0
CYANSTNo2,0.0
CYANSTNo3,0.0
DHPPDA2No1,0.00023974726215267392
GMANDNo1,0.0
PPCSCTNo1,0.24658095968468524
CYTDNo1,0.0
DCYTDNo1,0.0
DBTSNo1,1.0750998321747794e-06
DCTPDNo1,0.0
DHDPSNo1,0.1994036038227483
G1PACTNo1,0.050792016471265286
GARTNo1,0.0
CSNDNo1,0.0
GF6PTANo1,0.050792016471265286
GLUCYSNo1,0.0
arm_GLUN,0.0
GLUNNo1,0.0
GLUNNo2,0.0
GLUPRTNo1,0.2408315007570913
GMPRNo1,0.0
NADS1No1,0.0012245387091525117
NTRIR2xNo1,0.0
arm_OCBT,0.15900296477932122
OCBTNo1,0.15900296477932122
OCBTNo2,0.0
GARFTNo1,0.2408315007570913
GPDDA1No1,0.0
GPDDA2No1,0.0
arm_PHETA1,13.20734820455551
PHETA1No1,13.20734820455551
PHETA1No2,0.0
PHETA1No3,0.0
PPNDNo1,0.07424585686007419
TRPS1No1,0.0
PRAMPCNo1,0.050926403950287136
MCITL2No1,0.0
DXYLKNo1,0.0
MDH3No1,0.0
SOTANo1,0.0
SGSADNo1,0.0
PTA2No1,0.0
MDH2No1,0.0
arm_ACOTA,999.8409970352207
ACOTANo1,0.0
ACOTANo2,0.0
ACOTANo3,0.0
ACOTANo4,999.8409970352207
GPDDA5No1,0.0
PDX5PSNo1,0.00011987363128748794
PPBNGSNo1,0.0009589890502999035
PPNCL2No1,0.0003623086445259105
PRAGSrNo1,0.2408315007570913
PRFGSNo1,0.2408315007570913
ETHAALNo1,0.0
MAN1PT2No1,0.0
AP4AHNo1,0.0
AP5AHNo1,0.0
ADNCYCNo1,0.0
MI1PPNo1,0.0
MCITSNo1,0.0
PPAKrNo1,0.0
arm_NTP3,0.0
NTP3No1,0.0
NTP3No2,0.0
NTP3No3,0.0
NTP3No4,0.0
NTP3No5,0.0
NTP3No6,0.0
NTP3No7,0.0
PPM2No1,1.1413037971343216
MOAT2No1,0.010458571167396256
G6PDH2rNo1,12.846560562977457
arm_NADH5,0.0
NADH5No1,0.0
NADH5No2,0.0
NADH5No3,0.0
NADH5No4,0.0
MOHMTNo1,0.0003623086445259105
GMPSNo1,0.13074719098968854
UDPGDNo1,0.0
arm_GLCRD,0.0
GLCRDNo1,0.0
GLCRDNo2,0.0
PPPNDONo1,0.0
arm_CHRPL,0.00011987363128748792
CHRPLNo1,0.0
CHRPLNo2,0.00011987363128748792
TDPAGTANo1,0.0
UACMAMONo1,0.0
FBA3No1,0.00031376863178516923
PMPKNo1,0.00011987363128748794
LCADiNo1,0.0
ADK3No1,50.842998511259104
arm_GLUDC,0.0
GLUDCNo1,0.0
GLUDCNo2,0.0
BSORyNo1,0.0
ADSKNo1,0.13303392833422242
arm_HSDy,0.0
HSDyNo1,0.0
HSDyNo2,0.0
arm_CYSTL,0.08273484513492627
CYSTLNo1,0.08273484513492627
CYSTLNo2,0.0
SHSL1No1,0.08273484513492627
arm_SSALy,0.0
SSALyNo1,0.0
SSALyNo2,0.0
3HCINNMHNo1,0.0
BSORxNo1,0.0
arm_FACOAL160t2pp,0.0
FACOAL160t2ppNo1,0.0
FACOAL160t2ppNo2,0.0
arm_FACOAL180t2pp,0.0
FACOAL180t2ppNo1,0.0
FACOAL180t2ppNo2,0.0
SPODMppNo1,0.0
NO3R1bppNo1,0.0
PHYTSppNo1,0.0
PPTHppNo1,0.0
arm_NO3R2pp,0.0
NO3R2ppNo1,0.0
NO3R2ppNo2,0.0
NTP3ppNo1,0.0
NO3R2bppNo1,0.0
THD2ppNo1,0.0
arm_TMAOR1pp,0.0
TMAOR1ppNo1,0.0
TMAOR1ppNo2,0.0
arm_TMAOR2pp,0.0
TMAOR2ppNo1,0.0
TMAOR2ppNo2,0.0
arm_ACACT7r,0.14946897110060056
ACACT7rNo1,0.0011281125256377364
ACACT7rNo2,0.14834085857496282
PSP_LNo1,0.0006257778738941453
arm_ACACT2r,1000.0
ACACT2rNo1,0.0
ACACT2rNo2,1000.0
arm_ACACT3r,0.19130326413721832
ACACT3rNo1,0.0
ACACT3rNo2,0.19130326413721832
arm_ACACT4r,1000.0
ACACT4rNo1,0.0
ACACT4rNo2,1000.0
SUCptsppNo1,0.0
arm_SULabcpp,0.0
SULabcppNo1,0.0
SULabcppNo2,0.0
SULabcppNo3,0.0
arm_TSULabcpp,0.0
TSULabcppNo1,0.0
TSULabcppNo2,0.0
AHGDxNo1,0.0
TAURabcppNo1,0.0
THMabcppNo1,0.0
TREptsppNo1,0.0
XYLabcppNo1,0.0
GTPCINo1,0.00035962089386248897
FDMONo1,0.0
FEOXAMabcppNo1,0.0
CBL1abcppNo1,0.0
arm_ACGAptspp,0.0
ACGAptsppNo1,0.0
ACGAptsppNo2,0.0
ACMANAptsppNo1,0.0
CHOLDNo1,0.0
DRPANo1,0.0
arm_TKT2,1.73866306430422
TKT2No1,1.73866306430422
TKT2No2,0.0
FEENTERabcppNo1,0.0
FECRMabcppNo1,0.0
DMSOR1ppNo1,0.0
arm_ARGabcpp,0.0
ARGabcppNo1,0.0
ARGabcppNo2,0.0
ASCBptsppNo1,0.0
ASPabcppNo1,0.0
arm_NTD8pp,0.0
NTD8ppNo1,0.0
NTD8ppNo2,0.0
CYSabcppNo1,0.0
SBTptsppNo1,0.0
TREHppNo1,0.0
arm_CYTBDpp,0.06813837704766455
CYTBDppNo1,0.0
CYTBDppNo2,0.06813837704766455
CYTBD2ppNo1,0.012466297531614661
arm_ATPS4rpp,1000.0
ATPS4rppNo1,0.0
ATPS4rppNo2,1000.0
ALLabcppNo1,0.0
ARBabcppNo1,0.0
arm_ECOAH8,0.0
ECOAH8No1,0.0
ECOAH8No2,0.0
arm_GLCDpp,0.0
GLCDppNo1,0.0
GLCDppNo2,0.0
arm_HYD2pp,0.0
HYD2ppNo1,0.0
HYD2ppNo2,0.0
FE3DCITabcppNo1,0.0
arm_ECOAH5,0.19130326413721832
ECOAH5No1,0.19130326413721832
ECOAH5No2,0.0
DHFSNo1,0.00035962089386248897
CHLabcppNo1,0.0
FRUptsppNo1,0.0
ACGAMKNo1,0.0
arm_METS,0.08297566749733341
METSNo1,0.0
METSNo2,0.08297566749733341
PRASCSiNo1,0.24071162712580382
arm_TRSARr,0.0
TRSARrNo1,0.0
TRSARrNo2,0.0
LYXINo1,0.0
CBIuabcppNo1,0.0
arm_URIH,0.0
URIHNo1,0.0
URIHNo2,0.0
URIHNo3,0.0
XTSNHNo1,0.0
INSHNo1,0.0
PPK2No1,0.0
MTHFR2No1,0.08297566749733341
ASPO3No1,0.0
ASPO5No1,0.0
ASPO4No1,0.0
ASPO6No1,0.0012245387091525117
arm_ACACT5r,1000.0
ACACT5rNo1,1000.0
ACACT5rNo2,0.0
MALDDHNo1,0.0
DHPS2No1,0.00035962089386248897
MTHFCNo1,0.0
MTHFDNo1,0.0
QULNSNo1,0.0012245387091525117
ALKPNo1,0.0
arm_L_LACD3,0.0
L_LACD3No1,0.0
L_LACD3No2,0.0
arm_L_LACD2,0.0
L_LACD2No1,0.0
L_LACD2No2,0.0
arm_ACACT6r,0.14946897946765603
ACACT6rNo1,0.0
ACACT6rNo2,0.14946897946765603
GLCTR1No1,0.0
LIPAabcppNo1,0.0
LIPACabcppNo1,0.0
GGGABADrNo1,0.0
GLYOX3No1,0.0
FDMO3No1,0.0
FDMO4No1,0.0
arm_BUTSO3abcpp,0.0
BUTSO3abcppNo1,0.0
BUTSO3abcppNo2,0.0
ETHSO3abcppNo1,0.0
O16AP2ppNo1,0.0
O16AP3ppNo1,0.0
O16A4LppNo1,0.0
MALTATrNo1,0.0
ALAGLUENo1,0.0
GGGABAHNo1,0.0
FRULYSKNo1,0.0
FDMO6No1,0.0
SULFACabcppNo1,0.0
CYANSTppNo1,0.0
MCPSTNo1,0.0
PHEMEabcppNo1,0.0
LIPAHT2exNo1,0.0
LIPAHTexNo1,0.0
ECAP1ppNo1,0.0
arm_UDCPDPpp,0.0
UDCPDPppNo1,0.0
UDCPDPppNo2,0.0
UDCPDPppNo3,0.0
ECAP2ppNo1,0.0
ECA4OALppNo1,0.0
FE3RiNo1,0.0
NODOyNo1,0.0
GALM2ppNo1,0.0
CU1abcppNo1,0.0
HG2abcppNo1,0.0
GLCTR3No1,0.0
HEPT4No1,0.0
LA4NTppNo1,0.0
NODOxNo1,0.0
NHFRBONo1,0.0
42A12BOOXppNo1,0.0
TYROXDAppNo1,0.0
NTRIR4ppNo1,0.0
NTRIR3ppNo1,0.0
AGM3PANo1,0.0
ACANTHATNo1,0.0
arm_METSOXR1,0.0
METSOXR1No1,0.0
METSOXR1No2,0.0
METSOXR1No3,0.0
METSOXR1No4,0.0
arm_METSOXR2,0.0
METSOXR2No1,0.0
METSOXR2No2,0.0
METSOXR2No3,0.0
METSOXR2No4,0.0
DAPALNo1,0.0
arm_AMPTASECG,0.0
AMPTASECGNo1,0.0
AMPTASECGNo2,0.0
AMPTASECGNo3,0.0
AMPTASECGNo4,0.0
LACZppNo1,0.0
GPDDA1ppNo1,0.0
GPDDA5ppNo1,0.0
arm_FLVR,0.0
FLVRNo1,0.0
FLVRNo2,0.0
FDMO2No1,0.0
LALGPNo1,0.0
arm_AGM4PApp,0.0
AGM4PAppNo1,0.0
AGM4PAppNo2,0.0
AGM4PAppNo3,0.0
AGM4PAppNo4,0.0
AGM4PANo1,0.0
arm_RNDR3b,0.0
RNDR3bNo1,0.0
RNDR3bNo2,0.0
RNDR3bNo3,0.0
RNDR3bNo4,0.0
arm_RNDR4b,0.0
RNDR4bNo1,0.0
RNDR4bNo2,0.0
RNDR4bNo3,0.0
RNDR4bNo4,0.0
UDPGALPppNo1,0.0
UACGAMPppNo1,0.0
UACGALPppNo1,0.0
UGLCURPppNo1,0.0
arm_FEROpp,0.026935070272560906
FEROppNo1,0.026935070272560906
FEROppNo2,0.0
arm_ISETACabcpp,0.0
ISETACabcppNo1,0.0
ISETACabcppNo2,0.0
AM4PCPNo1,0.0
AM3PANo1,0.0
UM4PCPNo1,0.0
CBLATNo1,0.0
MSO3abcppNo1,0.0
TDPNo1,0.0
arm_PTHRpp,0.0
PTHRppNo1,0.0
PTHRppNo2,0.0
ARABDINo1,0.0
ZNabcppNo1,0.0
arm_R5PPpp,0.0
R5PPppNo1,0.0
R5PPppNo2,0.0
arm_PSP_Lpp,0.0
PSP_LppNo1,0.0
PSP_LppNo2,0.0
TYRPppNo1,0.0
arm_PAPSR2,0.10739257225006615
PAPSR2No1,0.022795243579397457
PAPSR2No2,0.03133161206643796
PAPSR2No3,0.0013484976256796005
PAPSR2No4,0.05191721897855114
arm_RNDR1b,0.0
RNDR1bNo1,0.0
RNDR1bNo2,0.0
RNDR1bNo3,0.0
RNDR1bNo4,0.0
arm_RNDR2b,0.0
RNDR2bNo1,0.0
RNDR2bNo2,0.0
RNDR2bNo3,0.0
RNDR2bNo4,0.0
FACOAE181No1,0.0
FACOAE160No1,0.06860642069040139
FACOAE140No1,0.0
AAMYLNo1,0.0
AAMYLppNo1,0.0
arm_FACOAL80t2pp,0.0
FACOAL80t2ppNo1,0.0
FACOAL80t2ppNo2,0.0
PPGPPDPNo1,0.0
CPGNabcppNo1,0.0
23PDE2ppNo1,0.0
23PDE4ppNo1,0.0
23PDE9ppNo1,0.0
SARCOXNo1,0.0
arm_MN6PP,0.0
MN6PPNo1,0.0
MN6PPNo2,0.0
MN6PPNo3,0.0
MN6PPNo4,0.0
3KGKNo1,0.0
arm_F6PP,0.0
F6PPNo1,0.0
F6PPNo2,0.0
F6PPNo3,0.0
F6PPNo4,0.0
F6PPNo5,0.0
GDPMNHNo1,0.0
arm_FACOAL60t2pp,0.0
FACOAL60t2ppNo1,0.0
FACOAL60t2ppNo2,0.0
arm_GDPDPK,0.0
GDPDPKNo1,0.0
GDPDPKNo2,0.0
TUNGSabcppNo1,0.0
arm_MOBDabcpp,3.7628494126117288e-06
MOBDabcppNo1,3.7628494126117288e-06
MOBDabcppNo2,0.0
MOBDabcppNo3,0.0
arm_NI2uabcpp,0.0
NI2uabcppNo1,0.0
NI2uabcppNo2,0.0
R15BPKNo1,0.5013572177887629
